player_id,season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
00-0034440,2022,Justin Jackson,JackJu01,DET,26.0,RB,16.0,0.0,19.0,12.0,101.0,1.0,7.0,-9.0,-0.8,110.0,9.2,1.0,1.0,12.0,3.0,0.158,0.0,94.4,2023-08-28
00-0035537,2022,Ty Johnson,JohnTy02,NYJ,25.0,RB,17.0,1.0,24.0,12.0,88.0,0.0,3.0,15.0,1.3,73.0,6.1,2.0,1.0,12.0,1.0,0.042,1.0,41.7,2023-08-28
00-0032141,2022,Geoff Swaim,SwaiGe00,TEN,29.0,TE,17.0,13.0,16.0,12.0,58.0,1.0,4.0,15.0,1.3,43.0,3.6,2.1,0.0,,3.0,0.188,0.0,100.5,2023-08-28
00-0033948,2022,Jamaal Williams,WillJa06,DET,27.0,RB,17.0,9.0,16.0,12.0,73.0,0.0,4.0,8.0,0.7,65.0,5.4,1.8,2.0,6.0,3.0,0.188,0.0,83.6,2023-08-28
00-0034418,2022,Cedrick Wilson,WilsCe01,MIA,27.0,WR,15.0,0.0,18.0,12.0,136.0,0.0,8.0,91.0,7.6,45.0,3.8,10.4,0.0,,0.0,0.0,0.0,89.1,2023-08-28
00-0037617,2022,Hassan Haskins,HaskHa00,TEN,23.0,RB,15.0,1.0,12.0,11.0,57.0,0.0,2.0,-1.0,-0.1,58.0,5.3,-0.5,2.0,5.5,1.0,0.083,0.0,86.5,2023-08-28
00-0037569,2022,Peyton Hendershot,HendPe01,DAL,23.0,TE,17.0,2.0,16.0,11.0,103.0,2.0,8.0,56.0,5.1,47.0,4.3,6.8,0.0,,1.0,0.063,1.0,99.7,2023-08-28
00-0036255,2022,Denzel Mims,MimsDe00,NYJ,25.0,WR,10.0,4.0,25.0,11.0,186.0,0.0,7.0,111.0,10.1,75.0,6.8,12.6,3.0,3.7,3.0,0.12,1.0,53.1,2023-08-28
00-0037282,2022,James Mitchell,MitcJa00,DET,23.0,TE,14.0,0.0,11.0,11.0,113.0,1.0,7.0,51.0,4.6,62.0,5.6,4.6,0.0,,0.0,0.0,0.0,139.8,2023-08-28
00-0036251,2022,Zack Moss,MossZa00,2TM,25.0,RB,13.0,3.0,13.0,11.0,39.0,0.0,2.0,-3.0,-0.3,42.0,3.8,-0.4,2.0,5.5,1.0,0.077,0.0,79.2,2023-08-28
00-0033376,2022,Patrick Ricard,RicaPa00,BAL,28.0,FB,17.0,16.0,13.0,11.0,74.0,0.0,1.0,2.0,0.2,72.0,6.5,1.2,0.0,,1.0,0.077,1.0,58.3,2023-08-28
00-0035831,2022,James Robinson,RobiJa00,2TM,24.0,RB,11.0,5.0,14.0,11.0,51.0,2.0,5.0,-6.0,-0.5,57.0,5.2,0.5,0.0,,0.0,0.0,0.0,121.4,2023-08-28
00-0035359,2022,David Sills,SillDa01,NYG,26.0,WR,9.0,5.0,17.0,11.0,106.0,0.0,7.0,66.0,6.0,40.0,3.6,7.8,0.0,,1.0,0.059000000000000004,1.0,57.5,2023-08-28
00-0036741,2022,Jack Stoll,StolJa00,PHI,24.0,TE,17.0,11.0,14.0,11.0,123.0,0.0,5.0,74.0,6.7,49.0,4.5,6.4,0.0,,0.0,0.0,0.0,103.3,2023-08-28
00-0036534,2022,Shane Zylstra,ZylsSh00,DET,26.0,TE,13.0,2.0,15.0,11.0,60.0,4.0,6.0,47.0,4.3,13.0,1.2,5.2,0.0,,0.0,0.0,0.0,119.4,2023-08-28
00-0036959,2022,Michael Bandy,BandMi00,LAC,25.0,WR,10.0,2.0,21.0,10.0,89.0,0.0,5.0,64.0,6.4,25.0,2.5,8.2,0.0,,1.0,0.048,0.0,59.4,2023-08-28
00-0037429,2022,Raheem Blackshear,BlacRa00,CAR,23.0,RB,13.0,1.0,12.0,10.0,93.0,0.0,3.0,-12.0,-1.2,105.0,10.5,-1.8,1.0,10.0,1.0,0.083,1.0,64.2,2023-08-28
00-0033681,2022,Keelan Cole,ColeKe00,LV,29.0,WR,14.0,3.0,21.0,10.0,141.0,1.0,8.0,121.0,12.1,20.0,2.0,16.0,0.0,,2.0,0.095,0.0,85.6,2023-08-28
00-0032918,2022,CJ Ham,HamxC.00,MIN,29.0,FB,17.0,4.0,12.0,10.0,86.0,0.0,7.0,30.0,3.0,56.0,5.6,5.2,1.0,10.0,1.0,0.083,0.0,96.5,2023-08-28
00-0033879,2022,OJ Howard,HowaO.00,HOU,28.0,TE,13.0,10.0,23.0,10.0,145.0,2.0,6.0,85.0,8.5,60.0,6.0,10.8,1.0,10.0,0.0,0.0,1.0,75.5,2023-08-28
00-0034613,2022,Tanner Hudson,HudsTa00,NYG,28.0,TE,11.0,0.0,15.0,10.0,132.0,0.0,8.0,73.0,7.3,59.0,5.9,7.3,0.0,,1.0,0.067,0.0,94.3,2023-08-28
00-0037011,2022,Tre McKitty,McKiTr00,LAC,23.0,TE,17.0,8.0,18.0,10.0,72.0,0.0,,20.0,2.0,52.0,5.2,3.2,0.0,,2.0,0.111,0.0,65.0,2023-08-28
00-0036423,2022,Albert Okwuegbunam,OkwuAl00,DEN,24.0,TE,8.0,1.0,18.0,10.0,95.0,1.0,4.0,36.0,3.6,59.0,5.9,5.5,1.0,10.0,2.0,0.111,0.0,88.9,2023-08-28
00-0035329,2022,Donald Parham,ParhDo00,LAC,25.0,TE,6.0,1.0,12.0,10.0,130.0,1.0,5.0,88.0,8.8,42.0,4.2,10.3,0.0,,0.0,0.0,0.0,139.6,2023-08-28
00-0034297,2022,Byron Pringle,PrinBy00,CHI,29.0,WR,11.0,4.0,16.0,10.0,135.0,2.0,8.0,121.0,12.1,14.0,1.4,14.7,0.0,,0.0,0.0,1.0,102.9,2023-08-28
00-0037261,2022,Khalil Shakir,ShakKh00,BUF,22.0,WR,14.0,2.0,20.0,10.0,161.0,1.0,7.0,78.0,7.8,83.0,8.3,9.8,1.0,10.0,2.0,0.1,0.0,94.0,2023-08-28
00-0034011,2022,Dan Arnold,ArnoDa00,JAX,27.0,TE,17.0,0.0,13.0,9.0,135.0,0.0,5.0,60.0,6.7,75.0,8.3,6.3,0.0,,1.0,0.077,0.0,103.0,2023-08-28
00-0029239,2022,Brandon Bolden,BoldBr00,LV,32.0,RB,16.0,0.0,9.0,9.0,57.0,1.0,2.0,30.0,3.3,27.0,3.0,3.3,1.0,9.0,0.0,0.0,0.0,130.1,2023-08-28
00-0034208,2022,Mike Boone,BoonMi00,DEN,27.0,RB,9.0,0.0,15.0,9.0,96.0,0.0,2.0,15.0,1.7,81.0,9.0,3.0,0.0,,2.0,0.133,0.0,78.7,2023-08-28
00-0034054,2022,River Cracraft,CracRi00,MIA,28.0,WR,11.0,0.0,14.0,9.0,102.0,2.0,8.0,76.0,8.4,26.0,2.9,8.7,0.0,,0.0,0.0,1.0,95.8,2023-08-28
00-0033455,2022,Anthony Firkser,FirkAn00,ATL,27.0,TE,11.0,1.0,13.0,9.0,100.0,0.0,5.0,80.0,8.9,20.0,2.2,7.5,0.0,,0.0,0.0,0.0,91.8,2023-08-28
00-0035547,2022,Jody Fortson,FortJo01,KC,27.0,TE,13.0,1.0,13.0,9.0,108.0,2.0,6.0,68.0,7.6,40.0,4.4,6.8,0.0,,0.0,0.0,0.0,134.0,2023-08-28
00-0036906,2022,Khalil Herbert,HerbKh00,CHI,24.0,RB,13.0,1.0,12.0,9.0,57.0,1.0,2.0,-24.0,-2.7,81.0,9.0,-2.4,0.0,,1.0,0.083,0.0,112.2,2023-08-28
00-0035572,2022,Parker Hesse,HessPa00,ATL,27.0,TE,17.0,7.0,11.0,9.0,89.0,0.0,6.0,53.0,5.9,36.0,4.0,5.9,0.0,,0.0,0.0,0.0,100.4,2023-08-28
00-0033357,2022,Taysom Hill,HillTa00,NO,32.0,TE,16.0,8.0,13.0,9.0,77.0,2.0,5.0,40.0,4.4,37.0,4.1,5.8,0.0,,1.0,0.077,0.0,124.0,2023-08-28
00-0026189,2022,DeSean Jackson,JackDe00,BAL,36.0,WR,7.0,1.0,17.0,9.0,153.0,0.0,5.0,130.0,14.4,23.0,2.6,15.1,1.0,9.0,0.0,0.0,1.0,59.2,2023-08-28
00-0032980,2022,Marcus Johnson,JohnMa07,NYG,28.0,WR,14.0,7.0,22.0,9.0,99.0,0.0,6.0,63.0,7.0,36.0,4.0,10.6,0.0,,1.0,0.045,0.0,54.9,2023-08-28
00-0034845,2022,Sony Michel,MichSo00,LAC,27.0,RB,10.0,0.0,13.0,9.0,53.0,0.0,1.0,7.0,0.8,46.0,5.1,1.7,0.0,,2.0,0.154,1.0,44.7,2023-08-28
00-0037291,2022,Jalen Nailor,NailJa00,MIN,23.0,WR,15.0,0.0,13.0,9.0,179.0,1.0,7.0,112.0,12.4,67.0,7.4,11.6,1.0,9.0,0.0,0.0,1.0,105.4,2023-08-28
00-0032054,2022,Breshad Perriman,PerrBr02,TB,29.0,WR,11.0,3.0,19.0,9.0,110.0,1.0,5.0,58.0,6.4,52.0,5.8,14.2,1.0,9.0,2.0,0.105,0.0,83.2,2023-08-28
